linha,descricao,agencia,sequencia,latitude,longitude
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,13,"-22.8272","-43.3401"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,2,"-22.8374","-43.3484"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,42,"-22.8521","-43.354"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,8,"-22.8948","-43.2153"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,18,"-22.9054","-43.1912"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,17,"-22.9038","-43.2096"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,27,"-22.8299","-43.3456"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,45,"-22.844","-43.3619"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,12,"-22.9101","-43.206"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,12,"-22.8281","-43.3429"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,23,"-22.9086","-43.1949"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,25,"-22.9123","-43.1923"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,2,"-22.8407","-43.3622"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,34,"-22.9067","-43.195"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,33,"-22.8447","-43.3492"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,18,"-22.9077","-43.2101"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,13,"-22.8459","-43.3492"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,33,"-22.9077","-43.1982"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,38,"-22.9123","-43.1923"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,21,"-22.9148","-43.1855"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,22,"-22.9144","-43.1837"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,5,"-22.8341","-43.3468"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,11,"-22.8294","-43.3465"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,5,"-22.8321","-43.3461"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,15,"-22.9097","-43.2061"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,35,"-22.9054","-43.1912"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,44,"-22.9137","-43.1811"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,24,"-22.911","-43.1936"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,29,"-22.9148","-43.1855"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,9,"-22.83","-43.3479"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,36,"-22.8477","-43.3499"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,45,"-22.8478","-43.359"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,37,"-22.9086","-43.1874"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,41,"-22.9146","-43.1884"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,16,"-22.9056","-43.1875"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,23,"-22.9137","-43.1811"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,14,"-22.8948","-43.2153"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,6,"-22.8317","-43.3479"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,17,"-22.9067","-43.195"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,35,"-22.9057","-43.1707"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,46,"-22.844","-43.3619"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,21,"-22.8287","-43.354"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,19,"-22.9127","-43.1883"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,37,"-22.911","-43.1936"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,16,"-22.9077","-43.1982"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,33,"-22.8434","-43.3493"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,34,"-22.8447","-43.3492"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,23,"-22.8317","-43.3479"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,10,"-22.9034","-43.2104"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,17,"-22.9123","-43.1923"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,29,"-22.9063","-43.1712"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,23,"-22.9122","-43.1893"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,35,"-22.846","-43.3493"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,22,"-22.8321","-43.3461"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,47,"-22.9113","-43.175"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,42,"-22.8509","-43.3554"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,24,"-22.9136","-43.1792"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,12,"-22.9003","-43.2106"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,15,"-22.9101","-43.206"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,5,"-22.9142","-43.177"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,12,"-22.9093","-43.1936"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,27,"-22.9127","-43.1883"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,30,"-22.9144","-43.1837"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,36,"-22.9056","-43.1875"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,20,"-22.8307","-43.3532"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,31,"-22.9034","-43.2104"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,34,"-22.9085","-43.198"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,1,"-22.8386","-43.3624"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,30,"-22.9034","-43.2104"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,51,"-22.9057","-43.1707"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,38,"-22.8537","-43.3508"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,5,"-22.8294","-43.3465"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,13,"-22.9077","-43.1982"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,37,"-22.9063","-43.1712"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,1,"-22.8384","-43.3509"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,33,"-22.9087","-43.1722"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,16,"-22.8417","-43.3492"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,21,"-22.8341","-43.3468"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,37,"-22.8517","-43.3498"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,39,"-22.8538","-43.3514"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,11,"-22.9081","-43.2099"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,39,"-22.8537","-43.3508"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,40,"-22.8538","-43.3514"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,7,"-22.8317","-43.3479"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,33,"-22.9131","-43.1773"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,27,"-22.8323","-43.3462"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,20,"-22.9146","-43.1884"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,27,"-22.9103","-43.1735"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,29,"-22.8946","-43.2151"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,14,"-22.9081","-43.2099"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,24,"-22.9127","-43.1883"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,3,"-22.9096","-43.1684"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,10,"-22.9115","-43.1903"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,22,"-22.9079","-43.1958"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,32,"-22.9136","-43.1792"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,32,"-22.9101","-43.206"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,25,"-22.8287","-43.3464"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,25,"-22.9131","-43.1773"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,10,"-22.8294","-43.3465"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,11,"-22.8281","-43.3429"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,22,"-22.9123","-43.1923"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,24,"-22.8264","-43.3493"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,37,"-22.85","-43.35"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,9,"-22.8546","-43.3505"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,14,"-22.8447","-43.3491"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,29,"-22.9003","-43.2106"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,22,"-22.8268","-43.3503"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,1,"-22.9055","-43.1704"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,21,"-22.8307","-43.3532"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,29,"-22.8337","-43.3467"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,43,"-22.8509","-43.3554"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,4,"-22.8477","-43.3591"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,19,"-22.8374","-43.3484"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,42,"-22.9148","-43.1855"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,43,"-22.8496","-43.3569"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,46,"-22.8401","-43.3623"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,4,"-22.83","-43.3479"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,35,"-22.9079","-43.1958"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,27,"-22.9144","-43.1837"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,30,"-22.9131","-43.1773"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,16,"-22.9072","-43.2094"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,19,"-22.9102","-43.2037"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,18,"-22.9122","-43.1893"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,6,"-22.9134","-43.1791"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,38,"-22.8517","-43.3498"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,8,"-22.8322","-43.3497"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,16,"-22.9034","-43.2104"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,28,"-22.8337","-43.3467"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,40,"-22.8518","-43.3533"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,29,"-22.9136","-43.1792"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,9,"-22.9123","-43.186"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,13,"-22.9076","-43.1941"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,30,"-22.8367","-43.348"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,20,"-22.836","-43.3476"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,32,"-22.8434","-43.3493"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,3,"-22.8374","-43.3484"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,21,"-22.9098","-43.1911"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,12,"-22.8472","-43.3497"
