linha,descricao,agencia,sequencia,latitude,longitude
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,29,"-22.925","-43.1726"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,50,"-22.9457","-43.1818"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,8,"-22.9843","-43.1946"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,51,"-22.9495","-43.1806"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,63,"-22.9805","-43.2067"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,67,"-22.9847","-43.2175"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,34,"-22.9127","-43.1837"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,45,"-22.9355","-43.1742"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,13,"-22.9687","-43.184"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,26,"-22.9327","-43.1744"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,31,"-22.9144","-43.1837"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,28,"-22.9269","-43.1732"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,69,"-22.9839","-43.2209"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,12,"-22.9722","-43.1877"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,24,"-22.9396","-43.1711"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,35,"-22.9123","-43.186"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,10,"-22.9144","-43.2336"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,19,"-22.9207","-43.2176"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,64,"-22.9805","-43.2092"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,23,"-22.9412","-43.1724"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,58,"-22.9693","-43.1899"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,20,"-22.9433","-43.1809"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,45,"-22.9186","-43.2197"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,46,"-22.9171","-43.2211"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,48,"-22.9147","-43.224"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,7,"-22.9167","-43.2411"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,40,"-22.9246","-43.1727"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,41,"-22.9268","-43.1734"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,52,"-22.9549","-43.1783"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,66,"-22.9825","-43.214"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,54,"-22.919","-43.2332"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,61,"-22.9158","-43.2464"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,25,"-22.9131","-43.2029"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,26,"-22.9139","-43.2006"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,25,"-22.9355","-43.174"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,28,"-22.9134","-43.1909"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,7,"-22.9845","-43.1999"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,11,"-22.975","-43.1896"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,50,"-22.9128","-43.2259"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,58,"-22.9139","-43.237"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,17,"-22.9202","-43.223"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,30,"-22.9148","-43.1855"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,37,"-22.9112","-43.1921"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,8,"-22.9164","-43.2386"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,33,"-22.9136","-43.1792"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,35,"-22.9144","-43.1766"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,15,"-22.9649","-43.1763"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,19,"-22.9472","-43.1822"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,22,"-22.9424","-43.1741"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,60,"-22.9753","-43.1934"
433,433-VILA ISABEL X LEBLON (VIA COPACABANA) - CIRCULAR,Fetranspor,68,"-22.9848","-43.2193"
