linha,descricao,agencia,sequencia,latitude,longitude
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,19,"-22.877","-43.3403"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,32,"-22.8888","-43.3207"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,57,"-22.8609","-43.3712"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,32,"-22.8892","-43.319"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,35,"-22.8892","-43.3113"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,15,"-22.9003","-43.2961"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,11,"-22.9044","-43.295"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,39,"-22.8962","-43.311"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,41,"-22.896","-43.3058"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,12,"-22.9037","-43.2961"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,47,"-22.8682","-43.3521"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,19,"-22.8958","-43.2989"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,38,"-22.8805","-43.3316"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,58,"-22.8619","-43.3719"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,47,"-22.9028","-43.2984"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,13,"-22.9026","-43.2968"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,17,"-22.8961","-43.2948"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,36,"-22.8825","-43.3286"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,41,"-22.8776","-43.3366"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,46,"-22.8997","-43.2974"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,6,"-22.9044","-43.2873"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,37,"-22.8814","-43.33"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,13,"-22.8667","-43.3546"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,26,"-22.884","-43.3321"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,3,"-22.9034","-43.2837"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,20,"-22.8787","-43.3412"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,30,"-22.8899","-43.3268"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,36,"-22.8908","-43.3104"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,49,"-22.9044","-43.2981"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,20,"-22.8959","-43.3016"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,43,"-22.8755","-43.3398"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,21,"-22.8812","-43.3419"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,28,"-22.8875","-43.3301"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,18,"-22.8754","-43.3428"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,23,"-22.8961","-43.3091"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,50,"-22.9043","-43.2965"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,2,"-22.9026","-43.2817"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,7,"-22.9047","-43.2885"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,52,"-22.8643","-43.3634"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,5,"-22.8634","-43.3663"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,5,"-22.9042","-43.2862"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,10,"-22.9048","-43.2939"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,34,"-22.886","-43.3248"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,27,"-22.8865","-43.3313"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,29,"-22.8884","-43.3288"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,54,"-22.9043","-43.2873"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,4,"-22.904","-43.2853"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,27,"-22.8918","-43.3109"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,39,"-22.88","-43.3324"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,2,"-22.862","-43.3719"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,6,"-22.8644","-43.3637"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,25,"-22.882","-43.3324"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,40,"-22.8961","-43.3086"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,3,"-22.8615","-43.3704"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,23,"-22.8824","-43.3365"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,44,"-22.8734","-43.3433"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,53,"-22.8633","-43.3661"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,8,"-22.8661","-43.3631"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,22,"-22.8826","-43.3392"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,29,"-22.889","-43.3115"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,52,"-22.9049","-43.2937"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,26,"-22.8935","-43.3116"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,35,"-22.8839","-43.327"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,21,"-22.896","-43.3038"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,50,"-22.8648","-43.3605"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,54,"-22.8626","-43.3677"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,51,"-22.8646","-43.3618"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,9,"-22.8668","-43.3627"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,15,"-22.8694","-43.3502"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,55,"-22.9042","-43.2859"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,8,"-22.905","-43.2892"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,33,"-22.8879","-43.3232"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,60,"-22.8645","-43.3734"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,55,"-22.8618","-43.3692"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,1,"-22.8632","-43.3724"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,7,"-22.8651","-43.3628"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,12,"-22.8663","-43.3553"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,43,"-22.8959","-43.303"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,40,"-22.8785","-43.3353"
