linha,descricao,agencia,sequencia,latitude,longitude
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,63,"-22.8961","-43.2948"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,11,"-22.8899","-43.3268"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,14,"-22.8895","-43.3174"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,33,"-22.9044","-43.2948"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,45,"-22.9127","-43.27"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,49,"-22.9156","-43.2628"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,16,"-22.9274","-43.236"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,31,"-22.924","-43.2552"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,1,"-22.8814","-43.33"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,8,"-22.8865","-43.3313"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,5,"-22.913","-43.2072"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,70,"-22.8962","-43.3099"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,25,"-22.8985","-43.3015"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,58,"-22.9259","-43.2487"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,43,"-22.907","-43.2701"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,58,"-22.9037","-43.2961"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,34,"-22.9049","-43.2937"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,60,"-22.9276","-43.2443"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,22,"-22.9241","-43.2413"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,49,"-22.9034","-43.2837"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,6,"-22.882","-43.3324"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,39,"-22.9036","-43.2789"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,13,"-22.924","-43.2326"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,51,"-22.9042","-43.2862"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,68,"-22.896","-43.3058"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,50,"-22.9182","-43.263"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,71,"-22.9242","-43.2279"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,55,"-22.9052","-43.2916"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,7,"-22.9159","-43.211"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,62,"-22.8987","-43.2956"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,47,"-22.9129","-43.2667"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,48,"-22.9132","-43.2653"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,56,"-22.9258","-43.2529"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,4,"-22.9154","-43.2079"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,17,"-22.9282","-43.2365"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,40,"-22.9056","-43.2769"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,69,"-22.9245","-43.2331"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,67,"-22.896","-43.3038"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,28,"-22.9042","-43.3033"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,6,"-22.915","-43.2083"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,26,"-22.9002","-43.3021"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,36,"-22.9043","-43.2873"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,59,"-22.9261","-43.2459"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,72,"-22.925","-43.226"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,2,"-22.9194","-43.2098"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,20,"-22.9277","-43.2399"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,24,"-22.8959","-43.303"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,78,"-22.9226","-43.214"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,2,"-22.8805","-43.3316"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,17,"-22.8908","-43.3104"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,27,"-22.9031","-43.303"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,64,"-22.9311","-43.2384"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,26,"-22.9229","-43.2491"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,79,"-22.8879","-43.3232"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,12,"-22.8884","-43.3221"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,31,"-22.9044","-43.2981"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,61,"-22.9293","-43.2432"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,24,"-22.9254","-43.2458"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,10,"-22.8884","-43.3288"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,52,"-22.9204","-43.2612"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,73,"-22.9245","-43.2242"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,28,"-22.9236","-43.2506"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,30,"-22.9243","-43.254"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,34,"-22.9208","-43.2589"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,48,"-22.9026","-43.2817"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,71,"-22.8963","-43.3125"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,3,"-22.88","-43.3324"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,16,"-22.8892","-43.3113"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,23,"-22.896","-43.3052"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,30,"-22.9045","-43.3001"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,37,"-22.9042","-43.2859"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,38,"-22.9027","-43.2818"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,74,"-22.9228","-43.2223"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,36,"-22.9169","-43.2607"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,37,"-22.9157","-43.2627"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,50,"-22.904","-43.2853"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,78,"-22.8888","-43.3207"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,21,"-22.8961","-43.3086"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,14,"-22.9252","-43.2343"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,32,"-22.9235","-43.2566"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,23,"-22.9248","-43.2435"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,35,"-22.9192","-43.2599"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,40,"-22.9113","-43.2685"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,72,"-22.8935","-43.3116"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,41,"-22.9077","-43.2757"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,68,"-22.9252","-43.2341"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,77,"-22.9203","-43.2152"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,52,"-22.9044","-43.2873"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,60,"-22.9013","-43.2964"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,56,"-22.9048","-43.2939"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,66,"-22.8959","-43.3016"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,9,"-22.8875","-43.3301"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,3,"-22.918","-43.2099"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,8,"-22.9169","-43.2139"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,74,"-22.8907","-43.3104"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,65,"-22.9306","-43.2379"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,76,"-22.9207","-43.2176"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,29,"-22.9243","-43.2523"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,33,"-22.9227","-43.2586"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,69,"-22.8961","-43.3091"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,83,"-22.8819","-43.3295"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,70,"-22.9233","-43.2301"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,12,"-22.921","-43.2268"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,75,"-22.889","-43.3115"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,44,"-22.9102","-43.271"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,67,"-22.927","-43.2356"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,9,"-22.9184","-43.2177"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,18,"-22.9293","-43.2371"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,54,"-22.905","-43.2892"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,77,"-22.8892","-43.3187"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,65,"-22.8958","-43.2989"
607,607-CASCADURA X RIO COMPRIDO (VIA ESTACIO) - CIRCULAR,Fetranspor,63,"-22.9323","-43.2407"
