linha,descricao,agencia,sequencia,shape_id,latitude,longitude
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,0,17346908,"-22.902","-43.5544"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,1,17346908,"-22.9023","-43.5554"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,2,17346908,"-22.9024","-43.5559"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,3,17346908,"-22.9025","-43.5561"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,4,17346908,"-22.9025","-43.5561"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,5,17346908,"-22.9025","-43.5562"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,6,17346908,"-22.9024","-43.5563"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,7,17346908,"-22.9024","-43.5563"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,8,17346908,"-22.9023","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,9,17346908,"-22.9023","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,10,17346908,"-22.902","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,11,17346908,"-22.902","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,12,17346908,"-22.9019","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,13,17346908,"-22.9018","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,14,17346908,"-22.9018","-43.5564"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,15,17346908,"-22.9017","-43.5565"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,16,17346908,"-22.9017","-43.5567"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,17,17346908,"-22.9017","-43.5567"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,18,17346908,"-22.9017","-43.5568"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,19,17346908,"-22.9017","-43.5569"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,20,17346908,"-22.902","-43.5587"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,21,17346908,"-22.9021","-43.5588"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,22,17346908,"-22.9021","-43.5588"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,23,17346908,"-22.9022","-43.5589"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,24,17346908,"-22.9022","-43.5589"
843,843-CAMPO GRANDE X BOA ESPERANCA (CIRCULAR),Fetranspor,25,17346908,"-22.9022","-43.5589"
