linha,descricao,agencia,sequencia,shape_id,latitude,longitude
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,0,17365682,"-22.8652","-43.3736"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,1,17365682,"-22.8653","-43.3733"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,2,17365682,"-22.8653","-43.3733"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,3,17365682,"-22.8655","-43.373"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,4,17365682,"-22.8655","-43.373"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,5,17365682,"-22.8661","-43.3717"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,6,17365682,"-22.8661","-43.3716"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,7,17365682,"-22.8661","-43.3716"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,8,17365682,"-22.8662","-43.3714"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,9,17365682,"-22.8662","-43.3714"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,10,17365682,"-22.8653","-43.3713"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,11,17365682,"-22.8649","-43.3713"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,12,17365682,"-22.8649","-43.3713"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,13,17365682,"-22.8648","-43.3714"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,14,17365682,"-22.8648","-43.3714"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,15,17365682,"-22.8651","-43.3715"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,16,17365682,"-22.8655","-43.3715"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,17,17365682,"-22.8655","-43.3715"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,18,17365682,"-22.865","-43.3724"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,19,17365682,"-22.8648","-43.373"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,20,17365682,"-22.8648","-43.373"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,21,17365682,"-22.8646","-43.3733"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,22,17365682,"-22.8646","-43.3733"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,23,17365682,"-22.8641","-43.373"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,24,17365682,"-22.8641","-43.373"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,25,17365682,"-22.8639","-43.3729"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,26,17365682,"-22.8639","-43.3729"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,27,17365682,"-22.8639","-43.3728"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,28,17365682,"-22.8639","-43.3727"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,29,17365682,"-22.8639","-43.3726"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,30,17365682,"-22.8639","-43.3725"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,31,17365682,"-22.8638","-43.3725"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,32,17365682,"-22.8638","-43.3724"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,33,17365682,"-22.8637","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,34,17365682,"-22.8636","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,35,17365682,"-22.8636","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,36,17365682,"-22.8636","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,37,17365682,"-22.8635","-43.3722"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,38,17365682,"-22.8634","-43.3722"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,39,17365682,"-22.8633","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,40,17365682,"-22.8633","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,41,17365682,"-22.8632","-43.3723"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,42,17365682,"-22.8632","-43.3724"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,43,17365682,"-22.8631","-43.3725"
653,653-MARECHAL HERMES X MEIER (CIRCULAR),Fetranspor,44,17365682,"-22.8631","-43.3725"
