linha,descricao,agencia,sequencia,shape_id,latitude,longitude
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,0,17549289,"-22.8468","-43.2902"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,1,17549289,"-22.8463","-43.2896"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,2,17549289,"-22.8462","-43.2896"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,3,17549289,"-22.8462","-43.2896"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,4,17549289,"-22.8462","-43.2896"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,5,17549289,"-22.8456","-43.2889"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,6,17549289,"-22.8456","-43.2889"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,7,17549289,"-22.8449","-43.2883"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,8,17549289,"-22.8449","-43.2883"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,9,17549289,"-22.8452","-43.2879"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,10,17549289,"-22.8454","-43.2877"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,11,17549289,"-22.8454","-43.2877"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,12,17549289,"-22.8447","-43.287"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,13,17549289,"-22.8447","-43.287"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,14,17549289,"-22.8441","-43.2864"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,15,17549289,"-22.844","-43.2863"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,16,17549289,"-22.844","-43.2863"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,17,17549289,"-22.8432","-43.2856"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,18,17549289,"-22.8432","-43.2856"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,19,17549289,"-22.8425","-43.2848"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,20,17549289,"-22.8425","-43.2848"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,21,17549289,"-22.841","-43.2832"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,22,17549289,"-22.8401","-43.2823"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,23,17549289,"-22.8399","-43.2821"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,24,17549289,"-22.8399","-43.2821"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,25,17549289,"-22.8401","-43.2818"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,26,17549289,"-22.8401","-43.2818"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,27,17549289,"-22.8404","-43.2814"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,28,17549289,"-22.8404","-43.2814"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,29,17549289,"-22.8406","-43.281"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,30,17549289,"-22.8406","-43.281"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,31,17549289,"-22.8407","-43.2809"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,32,17549289,"-22.8407","-43.2809"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,33,17549289,"-22.8407","-43.2808"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,34,17549289,"-22.8407","-43.2808"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,35,17549289,"-22.841","-43.2803"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,36,17549289,"-22.841","-43.2803"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,37,17549289,"-22.8414","-43.2797"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,38,17549289,"-22.8415","-43.2795"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,39,17549289,"-22.8415","-43.2795"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,40,17549289,"-22.8418","-43.2789"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,41,17549289,"-22.8418","-43.2788"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,42,17549289,"-22.8419","-43.2787"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,43,17549289,"-22.842","-43.2787"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,44,17549289,"-22.8422","-43.2787"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,45,17549289,"-22.8422","-43.2787"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,46,17549289,"-22.8423","-43.2786"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,47,17549289,"-22.8423","-43.2786"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,48,17549289,"-22.8423","-43.2786"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,49,17549289,"-22.8423","-43.2785"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,50,17549289,"-22.8424","-43.2785"
679,679-GROTAO X MEIER (CIRCULAR),Fetranspor,51,17549289,"-22.8424","-43.2784"
