linha,descricao,agencia,sequencia,shape_id,latitude,longitude
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,42,17425309,"-22.8905","-43.2678"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,43,17425309,"-22.8908","-43.268"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,44,17425309,"-22.8913","-43.2683"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,45,17425309,"-22.8914","-43.2683"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,46,17425309,"-22.8914","-43.2683"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,47,17425309,"-22.8915","-43.2684"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,48,17425309,"-22.8916","-43.2685"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,49,17425309,"-22.8916","-43.2685"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,50,17425309,"-22.8915","-43.2685"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,51,17425309,"-22.8906","-43.2699"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,52,17425309,"-22.8902","-43.2705"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,53,17425309,"-22.8901","-43.2706"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,54,17425309,"-22.8901","-43.2706"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,55,17425309,"-22.8916","-43.2713"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,56,17425309,"-22.8916","-43.2713"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,57,17425309,"-22.8922","-43.2716"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,58,17425309,"-22.8922","-43.2716"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,59,17425309,"-22.8935","-43.2722"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,60,17425309,"-22.8935","-43.2722"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,61,17425309,"-22.894","-43.2724"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,62,17425309,"-22.894","-43.2724"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,63,17425309,"-22.8943","-43.2727"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,64,17425309,"-22.8943","-43.2727"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,65,17425309,"-22.8953","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,66,17425309,"-22.8953","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,67,17425309,"-22.8959","-43.2746"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,68,17425309,"-22.8959","-43.2746"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,69,17425309,"-22.8959","-43.2746"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,70,17425309,"-22.8959","-43.2746"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,71,17425309,"-22.8963","-43.275"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,72,17425309,"-22.8964","-43.2752"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,73,17425309,"-22.8964","-43.2752"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,74,17425309,"-22.8967","-43.2755"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,75,17425309,"-22.8967","-43.2755"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,76,17425309,"-22.8971","-43.276"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,77,17425309,"-22.8982","-43.2773"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,78,17425309,"-22.8984","-43.2774"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,79,17425309,"-22.8984","-43.2774"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,80,17425309,"-22.8984","-43.2775"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,81,17425309,"-22.8985","-43.2775"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,82,17425309,"-22.8985","-43.2775"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,83,17425309,"-22.8985","-43.2776"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,84,17425309,"-22.8993","-43.2785"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,85,17425309,"-22.8993","-43.2785"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,86,17425309,"-22.9","-43.2778"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,87,17425309,"-22.9","-43.2778"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,88,17425309,"-22.9001","-43.2777"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,89,17425309,"-22.9004","-43.2773"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,90,17425309,"-22.9007","-43.277"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,91,17425309,"-22.9008","-43.2769"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,92,17425309,"-22.9008","-43.2769"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,93,17425309,"-22.9009","-43.2771"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,94,17425309,"-22.901","-43.2772"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,95,17425309,"-22.9011","-43.2772"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,96,17425309,"-22.9011","-43.2773"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,97,17425309,"-22.9011","-43.2773"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,98,17425309,"-22.9012","-43.2774"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,99,17425309,"-22.9016","-43.2779"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,100,17425309,"-22.9016","-43.2779"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,101,17425309,"-22.9019","-43.2776"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,102,17425309,"-22.9021","-43.2773"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,103,17425309,"-22.9023","-43.2771"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,104,17425309,"-22.9025","-43.2767"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,105,17425309,"-22.9025","-43.2767"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,106,17425309,"-22.9026","-43.2765"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,107,17425309,"-22.9029","-43.2758"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,108,17425309,"-22.9029","-43.2758"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,109,17425309,"-22.9029","-43.2758"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,110,17425309,"-22.9028","-43.2757"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,111,17425309,"-22.9028","-43.2757"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,112,17425309,"-22.9027","-43.2756"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,113,17425309,"-22.9025","-43.2753"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,114,17425309,"-22.9025","-43.2753"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,115,17425309,"-22.9022","-43.2749"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,0,17592365,"-22.9022","-43.2749"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,1,17592365,"-22.9022","-43.2749"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,2,17592365,"-22.9017","-43.2748"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,3,17592365,"-22.9017","-43.2748"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,4,17592365,"-22.9014","-43.2747"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,5,17592365,"-22.9014","-43.2747"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,6,17592365,"-22.8996","-43.2745"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,7,17592365,"-22.8996","-43.2745"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,8,17592365,"-22.8995","-43.2742"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,9,17592365,"-22.8992","-43.2737"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,10,17592365,"-22.8992","-43.2737"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,11,17592365,"-22.899","-43.2736"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,12,17592365,"-22.8968","-43.2725"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,13,17592365,"-22.8967","-43.2725"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,14,17592365,"-22.8966","-43.2725"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,15,17592365,"-22.8966","-43.2725"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,16,17592365,"-22.8964","-43.2726"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,17,17592365,"-22.896","-43.273"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,18,17592365,"-22.896","-43.273"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,19,17592365,"-22.8957","-43.2732"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,20,17592365,"-22.8957","-43.2732"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,21,17592365,"-22.8955","-43.2737"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,22,17592365,"-22.8953","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,23,17592365,"-22.8953","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,24,17592365,"-22.8953","-43.2741"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,25,17592365,"-22.8951","-43.2746"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,26,17592365,"-22.8951","-43.2746"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,27,17592365,"-22.895","-43.2745"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,28,17592365,"-22.8937","-43.2741"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,29,17592365,"-22.8935","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,30,17592365,"-22.8935","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,31,17592365,"-22.8932","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,32,17592365,"-22.8931","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,33,17592365,"-22.8931","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,34,17592365,"-22.8929","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,35,17592365,"-22.8929","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,36,17592365,"-22.8929","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,37,17592365,"-22.8924","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,38,17592365,"-22.8919","-43.2739"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,39,17592365,"-22.8913","-43.2739"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,40,17592365,"-22.8913","-43.2739"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,41,17592365,"-22.8907","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,42,17592365,"-22.8907","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,43,17592365,"-22.8902","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,44,17592365,"-22.8901","-43.2737"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,45,17592365,"-22.89","-43.2737"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,46,17592365,"-22.89","-43.2737"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,47,17592365,"-22.89","-43.2738"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,48,17592365,"-22.8895","-43.2739"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,49,17592365,"-22.8892","-43.274"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,50,17592365,"-22.8891","-43.2741"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,51,17592365,"-22.889","-43.2742"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,52,17592365,"-22.889","-43.2742"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,53,17592365,"-22.889","-43.2742"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,54,17592365,"-22.889","-43.2743"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,55,17592365,"-22.8883","-43.2753"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,56,17592365,"-22.8883","-43.2754"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,57,17592365,"-22.8883","-43.2754"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,58,17592365,"-22.8876","-43.2761"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,59,17592365,"-22.8876","-43.2761"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,60,17592365,"-22.8875","-43.2762"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,61,17592365,"-22.8875","-43.2762"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,62,17592365,"-22.888","-43.2769"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,63,17592365,"-22.8882","-43.2771"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,64,17592365,"-22.8882","-43.2772"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,65,17592365,"-22.8882","-43.2772"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,66,17592365,"-22.8887","-43.2779"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,67,17592365,"-22.8887","-43.2779"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,68,17592365,"-22.8893","-43.2786"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,69,17592365,"-22.8895","-43.2791"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,70,17592365,"-22.8895","-43.2791"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,71,17592365,"-22.8902","-43.2803"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,72,17592365,"-22.8902","-43.2803"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,73,17592365,"-22.8902","-43.2804"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,74,17592365,"-22.8909","-43.2815"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,75,17592365,"-22.8909","-43.2815"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,76,17592365,"-22.8888","-43.2824"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,77,17592365,"-22.8888","-43.2824"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,78,17592365,"-22.8876","-43.2829"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,79,17592365,"-22.8876","-43.2829"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,80,17592365,"-22.8873","-43.2815"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,81,17592365,"-22.8873","-43.2815"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,82,17592365,"-22.8872","-43.2811"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,83,17592365,"-22.8871","-43.2809"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,84,17592365,"-22.887","-43.2806"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,85,17592365,"-22.8868","-43.2802"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,86,17592365,"-22.8868","-43.2802"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,87,17592365,"-22.8866","-43.28"
662,662-MEIER X MARIA DA GRACA (VIA DEL CASTILHO) CIRCULAR,Fetranspor,88,17592365,"-22.8863","-43.2796"
